CD Number,Company Name,Country Name,DUNS
2132539,Fpk  Bimar,RU,
1248169,"Chin Hsin Foods Co., Ltd.",TW,
1041798,Cloverdale Meats / Cloverdale Foods Company,US,
1387868,"Yongkangshi Qiangsheng Industry & Trade Co.,Ltd",CN,
907349,South Agribusiness S.A. / Industrias Frigorificas Sur,AR,
276757,"Ninben Co., Ltd., Ooigawa Factory",JP,
1273944,Cong Ty Tnhh Mot Thanh Vien Che Bie,VN,
28160,Belcodis / N.V. Biscuiterie Jules Destrooper,BE,
1174151,In Conexus Y Cia Ltda. C.I.,CO,
1573084,Corporation Baron S.A.C.,PE,
1090363,"Zhejiang Qing Yuan Oudi Industrial Co., Ltd.",CN,
1952431,AG Feeding,PL,
705804,Invertec Saafood S.A,CL,
1265972,Balconi S.p.A,IT,
1350475,JSC Dmitrov Dairy Plant,RU,
1617056,"Jt Co., Ltd.",KR,
835915,Ahcol Industrial Development,CN,
1148403,Riviana,ES,
1173408,Riviana Foods Inc,ES,
710651,Takanobu Foods Corp.,JP,
935378,Ventisqueros,CL,
2219701,Ningbo Windson Mfg Co Ltd.,CN,
1776248,Angel Comacho Alimentacion (ACA-2),ES,
2272114,Queizuar,ES,
1151931,Procesos Fabriles S.A.,GT,
1428281,"Liaoning Shengjingtang Biotechnology Co., Ltd.",CN,
1426582,Sena Japan Llc.,JP,
864204,Guangdong Yue-Er-Kang Pharmaceutical Co Ltd,CN,
937850,Shreeji Exim. Com. Pvt. Ltd.,NP,
997657,GAEC L'Enclos des Jumeaux,FR,
1270774,Shui Fung Manufacturing Co. Ltd.,CN,
1539988,Stephen Butler,BE,
837123,"Sanei Kousan Co., Ltd.",JP,
1321570,Greencare Developments Pty Ltd.,AU,
1603165,"Agro Origins, LLC",GE,
414577,"Shanghai Bada Textiles Co., Ltd.",CN,
925776,"Lingbao Amusi Fruit Juice Co, LTD.",CN,
1324125,AMG Industrial,MX,
1511722,Alto Copiapo S.A.,CL,
2074590,C2C Nutra LLC,US,
913902,Formatges de Muntanyola,ES,
1291521,Almacenes Generales de Deposito de Cafe S.A.,CO,
1051388,"Allmed Medical Products Co., Ltd. (Zhijiang Factory)",CN,
252542,P.T. Teluk Intan,ID,
1224901,Ethical Naturals Inc.,US,
320675,Foodmaker Industries (Malaysia) Sdn Bhd,MY,
1567273,"Red Point Paper Products Co., Ltd.",CN,
1683568,Noordzee International B.V.,NL,
1166938,Agricola Tejas Verdes Limitada,CL,
1601592,Limouna Souss,MA,
735085,Fiji Water Bottling Plant,FJ,
1324495,Lotus Bakery Belgium,BE,
96262,"Pai Chia Chen Brewery & Foods Co., Ltd.",TW,
1146922,Agropecuaria Rio Tamesi S De Rl De Cv,MX,
1003059,AML Group Limited,CN,
884951,Disfasa S.A.,ES,
754270,Fujian Tongfa Group,CN,
1271450,Tropical Farm S.A.C,PE,
2228450,"Evoltech Co., Ltd.",JP,
1107853,"Tree Top, Inc.",US,
1291503,Almacenes Generales de Deposito,CO,
296595,Expra S.A. de C.V.,MX,
1039908,"Humberside Trade, SA.",UY,
237476,Super Exports,IN,
911834,"Actuant(China)Industries Co., Ltd",CN,
845846,International Suntrade,CA,
1771797,Pesquera y Consevera tamai Ltda Limited Company,CL,
1887027,Savola Foods,TR,
1318772,Yazoo Investments,DO,
939026,Shavuot International Holdings Company Limited,JM,
1044967,Organic Farmers And Trade Connections Spr De Rl De Cv,MX,
1431242,Global Tech Corporation,US,
117006,"Improve USA, Inc.",US,
693235,Pacific Basin Partnership,VN,
1418778,Nestle Deutschland AG,DE,
2023631,"VC LIife Sciences, Inc.",US,
1489638,"Anqing Tianrui Industrial Co., Ltd.",CN,
1422744,Smart Foodservice Warehouse Stores,US,
1392676,Hammeken Cellars S.L.,ES,
1288159,Acetificio Andrea Milano S.R.L.,IT,
1180061,Naniwa Seika,JP,
77512,E. Martinavarro (SA),ES,
1651267,Nafecs Limited,CN,
1073149,Divis Labs (Supplied By Prino),DE,
1237964,Guomango S.L.,ES,
1084678,Frutas el Higueral Limitada,CL,
1008889,Znova Agroindustrias SPR de RL de CV,MX,
2102837,Top Candy,ES,
567696,Shen Zhen City Xin Xin Lei Brush Products Limited Company,CN,
1133680,Erkiles,IT,
573028,COMEXPORT CHILE/Servicios Internacionales Comexport ltda/International Services Comexport ltda,CL,
1551830,Well Juicery Canada Limited,CA,
1325247,Coryen S.A.,AR,
1224438,"Tinstar International Trading Co., Ltd.",CN,
898364,Peruvian Coffee SAC,PE,
1237289,Bakery van der Westen,NL,
2164475,"Unigen, Inc.",US,
1155077,"Anxi Kinlenhon Industrial Trade Co., Ltd.",CN,
774119,Caravan Ingredients Co.,US,
1015938,Pt. Raja Putra Manggala,ID,
739662,Seasonal Visions International Limited,CN,
1134159,"Vast Gem International Co., Ltd.",TW,
1146237,"China Spice Services, Ltd.",CN,
659892,Comercializadora Ava,MX,
1167211,Dalian Huaen Company Limited,CN,
1207527,Nongshim Gumi Factory,KR,
1369011,Balfour Williams,JM,
1247217,Protigam Food Industries Sdn Bhd,MY,
2198064,"Chen Yong Chan Trading Co., Ltd",TW,
1291734,Imperial Entertainment International Ltd,CN,
1481886,El Progreso Agropecuario Acateco,MX,
1118871,Biocosm'Ethics Srl,IT,
618910,Cosinus Servicosm,FR,
1153597,Salty Dog,UK,
1251810,Salmones Aucar Limitada,CL,
1005585,Guangzhou Aliq Biotechnology Company Limited,CN,
1972100,Pt Permata Hijau Palm Oleo,ID,
2065286,Nutritional Formulations & Processing,US,
1173467,Granny Spices,IN,
1358320,"C.F. Koehnen & Sons, Inc.",US,
1261884,Zana Gess Produce Co. Llc,US,
2227875,Fjak Chocolate,NO,
156197,Pasteleria Mandul S.L.U.,ES,
235932,PT. Mustika Minanusa Auroraexporters and Shrimp Fisheries,ID,
757848,Guilin Forward Industry and Trade,CN,
1127272,Berri Estate Winery t/a Accolade Wines,AU,
193142,Brouwerij Verhaeghe Vichte NV,BE,
789648,"Friends Group Co., Ltd.",VN,
2211209,Qingdao Best Chemical Co Ltd,CN,
1287858,C & Tropicol S.A.S.,CO,
1361542,Agricola y Comercial Cabilfrut S.A. (Facility),CL,
918772,Inversiones Aconcagua Spa,CL,
1235069,Yi Da Beancurd Skin Mfg,TW,
1272183,Kawanishi Seian,JP,
1617739,Zhongshan Meiyi Furniture Co,CN,
1519210,Pantaleon S.A.,GT,
1040783,Teisel S.A.,UY,
2262307,"Guangdong Jiacai Food Co., Ltd",CN,
1573430,Agrosax Peru E.i.r.l.,PE,
1309715,Poitou Chevre SA,FR,
577522,Rizhao Sanchuan Juice Company Limited,CN,
1582947,Effem Mexico,MX,
800616,Agrofreeze Chile Ltda.,CL,
837807,"Gabso, Inc.",US,
1135243,Koon Kee Tea and Coffee Factory Sdn Bhd.,MY,
2280892,"Standard of Future Co., Ltd",MM,
1350901,Zao Zavod,RU,
1350555,Rusberry Line LLC.,RU,
1470110,A.M.C. Trading Company Ltd,GM,
1257391,Aceintunas Barruz S.A.,ES,
1268419,"Majestic Food Industry Co., Ltd.",TH,
1039292,Kian Fung Trading Development Ltd.,CN,
857875,Kivu Arabica Coffee Company Ltd,RW,
817618,"Pacfish, S.A.",EC,
1600754,Sun Tak (Hongkong) Trading Company Ltd.,CN,
1311886,"Oliver & Oliver International, Inc.",DO,
575266,Action One Foodstuff Sdn Bhd,MY,
895543,Fredy Favian Aguilar Espinoza,EC,
1055561,Cofrusa Sa.De Cv.,MX,
1098866,Huamani Empacadora y Procesdora,PE,
1322922,Etnia Dreams SL,ES,
806037,"Tandy Brands Accessories, Inc",CN,
1869736,Coinfrefri De Ingenieria De Refrigeracion SRL,PE,
1618044,"Ningbo Homelink Eco-iTech Co., Ltd.",CN,
1246792,Takanobu Foods Corp. Mihara Factory,JP,
1174397,Sociedade Industrial Herdade Da Maia,PT,
1818346,"Jiangyin City Hengyou Clothing Co., Ltd",CN,
1073155,Sun Rapt Foods,US,
268710,Laiterie Fromagerie Du Val d'Ay - Ets Reaux,FR,
1223300,"Kuang Hsuan Foods Co., Ltd.",TW,
793220,UT Xi Aquatic Products Processing Corporation (UTXICO),VN,
1979467,Nutrition Formulators Incorporated,US,
1630342,YS,KR,
1638793,Northeast Pharm.Trading Company Ltd.,CN,
86243,Provefrut S.A. / Provefrut,EC,
1113281,"Nantong Hengsheng Fine Chemical Co., Ltd.",CN,
2093417,"Agricola El Desengano, S.P.R. de R.L. de C.V",MX,
1403870,Siafa International Manufacturing Company,SA,
1325743,Agro Foods International,UK,
1249206,Bel Lons,FR,
1219518,"Xiamen Ason Products Co.,Ltd",CN,
1460488,Jeong Poong,KR,
1146193,"Gree (Zhongshan) Small Home Appliances Co., Ltd.",CN,
1465237,G.O.C Food Processing Export JSC,VN,
1268180,Nanki Umeboshi Kabusikigaisha,JP,
66043,First S.A. - Food Division,BR,
1428152,Rancho La Escondida,MX,
755268,"Ovidio J. Vides, S.A. De C.V.",SV,
852914,"SK Holdings Co., Ltd.",KR,
1491126,Akbar Brothers Pvt Ltd,LK,
1171989,ADM,US,
1396987,Monsieur Fabien Morel,FR,
898126,P.T. Olam Indonesia,ID,
1200044,Ingenio Pantaleon,GT,
863177,Darshan Foods Pvt Ltd,IN,
1372655,One Asia International Co. Ltd,CN,
1617045,Innovia Intl Stan Chem Intl Ltd,UK,
558795,Boin / S. A. Boin,FR,
571563,Honey Bear Tree Fruit Company,US,
997739,"New Macuina Semielaborados, S.L.",ES,
702797,"V-Solution Co., Ltd",JP,
913795,Agro Estrella Trading Ltd,GR,
2067553,Zhengzhou Tamok Machinery,CN,
653121,K.K. Enterprises / K.K.Enterprise,IN,
1299105,"Jiu Zhou Food Co., Ltd. / Jiuzhou International Food Co., Ltd.",TW,
859543,Brahmins Foods India Private Ltd. / Brahmins foods India (p)ltd.,IN,
930634,Cardinal Health,US,
1052709,"Productos Agricolas Indio, S.A.",CR,
1925358,"Aer Vest Foods Co., Ltd.",JP,
678440,Soils Meat Uruguay,UY,
1323971,"Geltech Company, Ltd.",KR,
1348127,Naleczowianka Sp. z o.o.,PL,
1260482,T & T Emport S.A.,CL,
1249413,"Rizhao Longquan Foodstuff Co., Ltd.",CN,
1387675,Iris Ohyama Inc,JP,
833614,CV Fajar Jaya/ Cv.Fajar Jaya,ID,
1365604,"Bioport Korea, Inc.",KR,
1550416,Baktat Gida San. Ve Tic. Ltd Sti. Bursa Serbest Bolge Subesi,TR,
1364588,"St. Cousair, Inc.",JP,
1469264,PT. LDC Trading Indonesia,ID,
2127443,"YiWu Tianli Cosmetics Co., Ltd.",CN,
2246110,Sasini Fruits & Nuts EPZ Kenya Limited,KE,
1264744,Eco Tech Solutions Limited,NZ,
1365479,Meel Corp.,ES,
1599626,Servicios Internacionales Comexport Ltda.,CL,
202852,Colussi Ermes S.R.L.,IT,
891630,Jesus Mejia Bonilla,MX,
931382,"Mullins Cheese, Inc.",US,
1022890,Freeline Organic Food B.V.,NL,
154646,SI.FOR. S.R.L.,IT,
1134433,Creative Cosmetics,UK,
1608748,"Qinhuangdao Ocean Food Co., Ltd.",CN,
1039711,"Anderson & Ashe Int'l, Ltd.",CN,
1631724,Taller de Pinchos y Tapas SLU,ES,
1295251,Brouwerij Anders,BE,
88118,Yiotis S.A. / Jotis S.A.,GR,
2235515,Productora Agricola Y Ganadera Argo,MX,
1052739,Cafe Capris S.A.,CR,
1653478,"OL'S, LIMITED LIABILITY COMPANY",US,
341027,"Zhejiang Baixing Food Co., Ltd.",CN,
276527,Pri Chen LTD.,IL,
639544,"Hubei Iceman Foods Co., Ltd.",CN,
792656,Vino Tourism Argentina Srl,AR,
1264731,Dapper Dan Ltd.,UK,
566698,"Guangzhou Qiaoxin Plastic Co., Ltd / Guangzhou Qiaoxin Plastic Co., Ltd",CN,
1268111,Logisticas Integrales S.A.,AR,
1996480,Benier Nederland B.V.,NL,
1550107,Tanoili Company,MX,
1041665,"Tyson Foods, Inc.",US,
1001688,"Zhejiang Huafu Medical Equipment Co., Ltd.",CN,
1153637,CV. Andalan Bersama,ID,
1213302,PVM Nutritional Sciences,ZA,
577523,"Acerchem International, Inc.",CN,
1644043,Chargo Trust Sonvrucht,ZA,
1140102,GWB Products Ltd,UK,
943164,Spedman Global Logistics Sp. z o.o.,PL,
331196,Yantai Golden Tide Fruits and Vegetable Food Co. Ltd.,CN,
1010105,Samrick Seafood,LK,
1459226,Tulip International Inc.,KR,
1030456,"Seika Foods Co., Ltd.",JP,
1073548,Kingberry S.A.,AR,
1302659,Domaine De L'Ecu,FR,
1225834,Ferme Duroseau Inc.,CA,
1879841,"Tongcheng Tianbai Plastic Co., Ltd.",CN,
1232039,Immunotec U.S.,US,
1323228,"Nanchang Yang Pu Natural Essence & Spice Co., Ltd.",CN,
1624252,"Noel Alimentaria, S.A.U (Slicing Plant/Planta Loncheados) - St Joan Les Fonts",ES,
1366186,"Agricola Knelsen, S. A.",PY,
715519,"All American Containers Of Ca, Llc",US,
1110851,Haomeiwei Food Industries,MY,
1491968,Dk Commodity Company Limited (Binh Duong Branch),VN,
1556407,Fruticola Olmue SpA-Planta Parral,CL,
1585637,Agricycle Global Inc.,KE,
1420935,"Kam Tai Garment Co.,Ltd",CN,
1487412,"Halloumi Foods Co., Ltd.",JO,
1253493,Authentic Products,FR,
1316198,"Cargill, Inc",US,
1683970,Merba Oosterhout B.V.,NL,
1076871,"Cecocafen, R.L.",NI,
1242577,Yamadai Food,JP,
1993564,Planta Asuncion Mita,GT,
808215,"SJ Distributors, Inc",US,
1118874,Bipack Srl,IT,
1548851,Fruvesa Food S.A.S.,CO,
1045079,Casa Suica Industria Alimenticia Ltda.,BR,
1298853,Cie Des Vignerons de Burgondie / La Compagnie De Burgondie,FR,
2188897,Maison Laurino,FR,
1176161,Central De Cooperativas Agrarias,PE,
837370,Hill Biscuits Ltd.,UK,
880136,Guangxi Cereals Oils & Foodstuffs Import & Export,CN,
1838563,K.B.V Wholesale,US,
357163,Artequeso Quesos Manchegos S.L.,ES,
1006528,Royal Dates Factory,AE,
2023601,Golden Empire Company (Wagner Distributing Company Inc.),US,
1199004,Sarda Bio Polymers Pvt. Ltd.,IN,
1017190,Olanya (Germany) Limited,CN,
1381418,CST Antlers LLC,US,
2189920,"Jinhua Yinkou Cosmetics Co., Ltd",CN,
1160131,Copley Distribution LLC,US,
1602778,"Tianjin City Xingda Peace Foodsincorporated Co., Ltd.",CN,
1111035,Barnet Products Corp.,US,
1041379,Sara Lee Foods,US,
1969704,Avatar Foods,US,
1385581,Caynarachi S.A.,PE,
1140081,Expac (Preston) Ltd,UK,
1599614,Bf Comercio Y Exportaciones Ltda.,CL,
1665792,Fenchem Biotech Ltd.,CN,
277122,"Sana Kanzume Co., Ltd. / Sanwa Canning Company",JP,
124789,Arlavan S.A.,CL,
1284984,"Nagata Kombu Co., Ltd.",JP,
1077839,Fara Coffee SA,US,
1484544,Shanti Organic,IN,
294808,"Xinghua Lianfu Food Co., Ltd.",CN,
1387540,"Coopronaranjo, R.L.",CR,
2096700,Nadalie USA,US,
2123336,G S Inc.,US,
713811,Yamamotoya Inc.,JP,
1581194,Recolectores Organicos de La Nuez,PE,
1970343,Ingredients4U,CN,
2100743,Orion Corporation,KR,
342660,Aceitunas Jope S. L.,ES,
1022788,"Yingxi International Trading Co.,Limited",CN,
1540011,A.K.Koh Enterprise Sdn Bhd,MY,
2223619,Da Hua Jie Freight Co.,CN,
1186009,Tropiban S.A.,EC,
1290917,Probios S.R.L.,IT,
1876442,Bayram Kartal Sakatat Gida Limited. Sti.,TR,
1134182,Boni Cosmetic Accessories Co Ltd,CN,
1557512,Volcan De Agua S.A.,GT,
2003885,Produce First S.A. de C.V.,MX,
408933,"Genimex (H.K.) Ltd., Taiwan Branch",TW,
1269823,Nuvaria Global S.L.,ES,
1766464,"Shenzhen Sinophy Technology Co., Lt.",CN,
897867,"Conexion Exportadora De Cafe, S.A.",GT,
1381420,La Factoria Pet Products SAS,CO,
1355001,Compagnia del Montale S.R.L.,IT,
721335,Domaine Des Terres Vivantes / Sca Daheuiller et Fils / SCA Daheuiller Pere et Fils,FR,
56616,Beaver Meadow Creamery Inc,US,
758330,Paldo Company Limited,KR,
1041662,House of Raeford Farms,US,
829073,Mofel'S Food International,PH,
1525833,JF Braun & Son,IN,
2125640,Kumamoto-Ken Fruit Agriculturalcooperative Association,JP,
1161919,Phuc Nguyen Seafood Company Limited,VN,
1239061,"Procesadora Ecograsa, C.A.",VE,
353140,"Amos Sweets & Foods Co., Ltd.",CN,
1467166,"Stylecraft Home Collection, Inc.",CN,
1365042,"R.A.B. Food Group, LLC.",IL,
1294272,Rwanda Trading Co.,RW,
982905,"North Pacific Seafoods, Inc.",US,
1640792,"Yiwu Kommen Daily Necessities Co., Ltd.",CN,
1221736,Sunnyside Catering & Biscuits,US,
1309718,"Rongcheng Sanlian Aquatic Foods Co., Ltd.",CN,
906991,"Midhaven Food Co.,Ltd.",TH,
1069113,Rachel's Table,US,
1968023,Agua Santa S.A. Exportadora Almahue Facility,CL,
818471,Agrosul Foods,BR,
1184986,"Chin Huay Co., Ltd.",TH,
51588,O Kavli A/S Konsern / Kavli International AS,NO,
999081,"Europartners Guatemala, S.A.",GT,
1886301,"Yuxi Tianli Food Co., Ltd.",CN,
1794046,Pt Surabaya Perdana Rotopack,ID,
805742,"Shenzhen Yifensheng Electronics, Ltd.",CN,
1233073,"Zhejiang Haers Vacuum Containers Co., Ltd.",CN,
794585,Monde Nissin Corporation,PH,
1282238,Azienda Agricola Lombardo,IT,
930944,Unique Fragrances,IN,
1601675,Dolciaria A Loison S.R.L.,IT,
2100729,Daljit S. Atwal,US,
406483,Allied Industrial Ltd.,CN,
938746,Bell Flavors & Fragrances,VE,
709520,Vignobles Pommier,FR,
1621287,GM Natural New Zealand Limited,NZ,
1379976,Jinro Soju America,US,
1493654,Shri Mahavir Agritech / Shree Asha,IN,
1323317,Aromatica S.R.L.,IT,
755840,Yuzana Fisheries Ltd.,MM,
1292208,Belberry Preserves BVBA,BE,
896065,Halidon Marketing Limited,IN,
135064,"Aceites Industriales El Zapote, S.A. de C.V.",MX,
747947,Utopia Printers Company,CN,
784343,Mehmet Rasim Narin Dis Tic. A.S.,TR,
2073227,"Zhejiang Letai Optical Glasses Co, Ltd.",CN,
1140085,Finders International Limited,UK,
1246801,PT. Mutiara Laut Abadi,ID,
1459533,Colline Saint Jean,FR,
997473,Voxtown Corporation,UA,
345084,Alfred Galke GmbH,DE,
1458782,Falkopings Mejeri,SE,
13124,Coast Seafood A.S.,NO,
941197,VA Ann Arbor Healthcare System,US,
818167,Procesadora Huenocoihue SPA/ AquaChile,CL,
1393719,Irfaz Agro Sdn. Bhd.,MY,
1541264,Taizhou Huangyan Haipu Industries,CN,
1237911,Qemi International Inc,US,
1877821,Everkon Sdn Bhd,MY,
1131124,Hon's Wun Tun House Ltd.,CA,
1467785,Ultra Distribuciones Internacionales,MX,
2235509,MH BH Gia Sanayi Ve Ticaret Ltdsir,TR,
762066,"Taizhou Yuanming Glasses Co., Ltd.",CN,
30434,Erdinger Weissbrau (Privatbrauerei) Werner Brombach GmbH/,DE,
637484,Gineyca Agroindustrial SRL,DO,
1616465,"Daong Bang Cosmetics Co., Ltd.",KR,
29297,La Compagnie Du Biscuit,FR,
1062711,Qusac Decaf Inc.,CA,
1132763,Phucsinh Corporation,VN,
1988116,"W Pesquisa, Tecnologia e Industria de Alimentos EIRELI",BR,
1270800,Vividus S.r.l.,IT,
995455,Pittas Dairy Industries Ltd,CY,
1040818,Seara Alimentos,AR,
1410869,Distillerie Rademacher S.A.,BE,
2067340,S.C. de P.P. Eugenio Sanchez  Cuadras S.C.L. de C.V.,MX,
2235523,IEC Exportaciones SRL,DO,
206726,Les Caves De Landiras-Louis Eschenauer / Chevalier D'Alexis Lichine / Crus Et Domaines De France,FR,
891218,"Toyotama Healthy Food, LTD",JP,
818955,Kaeserei Eggsteig,CH,
1414077,Meenhar Sea Foods Ltd.,BD,
900374,Binggrae Co. Ltd.,KR,
1149278,Xiamen Xinzhonglue Trade Company Ltd,CN,
2203076,Truby Sweets GBR,DE,
843164,Teresa Garcia Plascencia,MX,
1095177,Bernhard Naf Kaserei / Kaserei Guntershausen,CH,
827450,Pakfood PLC Branch 6 Factory,TH,
815888,2163450 Ontario Ltd,CA,
1220682,Aedan LLC,US,
1612503,"Nova Genesis International Co., Ltd.",TW,
1354426,PT . Kelola Laut Nusantara,ID,
1321569,Sirilab Co. Ltd.,TH,
1692730,Funai Thailand,TH,
1232055,"Sanhui International Trading Co., Ltd.",CN,
402826,"Collins Co., Ltd.",TW,
1070590,Exportadora Nice Blue S.A.,CL,
1322899,"MLS Co., Ltd.",KR,
1619578,Incoltec,ES,
1041772,"Berkshire Meats, Inc.",US,
1354464,"King Fresh Produce, LLC.",CL,
1567479,Darya Varia Labs,ID,
1039571,Morris Enterprises,CA,
2253231,Honey Solutions Limited,NZ,
897274,"Gansu Tongda Fruit Juice & Beverage Co., Ltd.",US,
1181390,"Hsu's Ginseng Enterprises, Inc.",US,
662933,"Xiamen Extreme Creations Co., Ltd",CN,
1321749,PT. Associated British Budi,ID,
1141132,"Joyan International Co., Ltd.",CN,
1281454,"A.O.L. Jardiniers Maraichers, Inc. / Alexandre Lapointe / Lapointe Alex (AOL Jardiniers)",CA,
674610,"Compania Tequilera Hacienda la Capilla, S.A. de C.V.",MX,
1396811,"Heze Ameva Foods Co., Ltd.",CN,
1653607,Shucheng County Ancheng Bamboo &Wood Handicraft Factory,CN,
1707671,U.L. Manufacturing Company Ltd.,JM,
1087868,Cimislia S.A.,MD,
1123816,Guangdong Qian Bao Bao Ltd. Co.,CN,
123976,Dielo S.A.,AR,
1003880,Tiense Suikerraffinaderij - Plant Lebbe Sugar Specialties,BE,
1249743,"Congeladora Mariscos Agua, S.A. de C.V.",MX,
830277,Simba Pty Ltd,ZA,
1245538,"Shigeno Seimen Co., Ltd.",JP,
1294876,Asociacion Aldea Global Jinotega / Asociacion Proyecto Aldea Global Jinotega,NI,
1185579,Accolade Wines,UK,
1292246,P T Indesso Aroma Pabrik Purwokerto,ID,
1237856,Merende Casalini,IT,
1089892,"Supreme Crab & Seafood, Inc.",US,
614535,Tea Tree Ltd,UK,
1349575,Khao Company Limited,TH,
1347649,Kukje Jega,KR,
1039700,Vietnam Nat'l Apiculture Co.,VN,
1133996,McCormick Ingredients,SG,
602947,"ChengDu King-tiger Pharm-chem. Tech. Co.,Ltd.",CN,
1237157,"Matsuya Seifun Co., Ltd.",JP,
319432,Z.P.U. Ekoprodukt,PL,
1279306,Agri 2004 (Luc Thibert) / Agri-2004 / Luc Thibert & Cie,CA,
833632,Cv.Rempahsari Manufacturers And Exporters,ID,
1472486,Alpine Coffee,CM,
27375,"Global Organics, Ltd.",US,
1152961,KSU. Sara Ate / Pt Orion Gandatama Perkasa,ID,
1065055,Summit Packaging Solutions LLC,US,
1172645,Hermelinda Leon Espinoza,MX,
1295049,Alejandro Quiceno Triana,CO,
750394,Shanghai Comax Flavor and Fragrance Company Limited,CN,
1154231,Grupo Bocel,DO,
1088573,Proquiga Bio tech,ES,
1470060,F.F.T Colombia S.A.,CO,
1322927,The Lab Room Urban SPA SL,ES,
415191,"Taizhou Zhengda Optical Co., Ltd.",CN,
1057808,Nekkanti Sea Foods,IN,
1155868,"Bbca Brazil Industrial And Investment Co., Ltd.",BR,
2093374,"Kiyora Kikuchi, K.K.",JP,
1468538,A&I Industries Limited,CN,
1299850,Brouwerij Maertens,BE,
1363953,Orion World,KR,
917167,"Itrim US, LLC.",US,
1116267,Cinquina International SpA,IT,
784223,"One Degree Organic Foods, Inc.",CA,
1086903,Burts Biscuits and Cakes Limited,UK,
1240696,"Fukuda Syokuhin Co., Ltd.",JP,
1459657,Kucukcalik Tekstil Sanayi Ticaret as,TR,
1617462,Citadel Packaging Company,US,
1182371,Synergy Trade Corp,JP,
1623421,Diantra,ID,
2121039,Laderach Lexington LLC,US,
667291,Bodegas Y Vinedos Labastida / Union de Cosecheros de Labastida,ES,
1584716,"Ningbo Yinzhou Flash Plastic Manufacturing Co., Ltd.",CN,
1478366,A.V. Thomas Leather & Allied Products Pvt. Ltd.,IN,
1687478,"Sunriseboba Co., Ltd.",TW,
1796220,Shidiki Ltd.,IL,
1321589,Joy International,KR,
366358,Taylor Prune Sp. z o.o,PL,
1046677,Dalian Xinfeng International Industry,CN,
567560,Maxmate Limited,KR,
855409,Dota Seafood Company,VN,
1353990,Evonik Corporation,US,
1584723,Montealbor Alimentacion S.A.U.,ES,
1807739,DuBois Chemical,US,
704043,M/S.The Global Green Company Ltd,IN,
2189788,Naksha Collective Ltd.,UK,
1288257,PT Ihtiyeri Keti Ara,ID,
738833,"Wuxi Topteam Co., Ltd",CN,
1141399,MIX Limited,NZ,
1333219,J.F. Montalvo,US,
2218169,"Dongguan Tiger Fashion Co., Ltd",CN,
1599467,"Ihsedu Agrochem Pvt., Ltd.",IN,
